main_objectid,objectname,sample_typename,created_date,updated_date,main_objectfilepath,linked_objectid,linked_objectfilepath,associated_typename
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14802,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14803,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14804,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14805,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14806,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14807,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14808,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14809,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14810,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14811,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14812,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14813,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14814,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14815,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14816,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14817,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14818,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14819,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14820,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14821,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14822,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14823,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14824,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14825,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14826,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14827,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14828,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14829,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14830,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14831,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14832,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14833,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14834,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14835,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14836,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14837,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14838,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14839,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14840,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14841,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14842,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14843,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14844,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14845,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14846,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14847,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14848,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14849,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14850,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14851,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14852,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14853,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14854,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14855,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14856,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14857,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14858,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14859,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14860,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14861,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14862,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14863,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14864,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14865,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14866,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14867,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14868,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14869,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14870,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14871,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14872,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14873,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14874,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14875,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14876,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14877,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14878,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14879,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14880,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14881,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14882,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14883,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14884,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14885,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14886,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14887,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14888,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14889,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14890,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14891,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14892,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14893,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14894,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14895,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14896,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14897,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14898,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14899,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14900,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14901,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14902,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14903,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14904,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14905,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14906,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14907,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14908,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14909,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14910,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14911,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14912,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14913,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14914,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14915,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14916,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14917,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14918,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14919,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14920,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14921,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14922,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14923,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14924,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14925,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14926,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14927,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14928,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14929,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14930,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14931,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14932,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14933,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14934,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14935,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14936,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14937,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14938,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14939,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14940,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14941,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14942,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14943,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14944,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14945,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14946,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14947,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14948,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14949,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14950,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14951,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14952,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14953,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14954,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14955,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14956,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14957,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14958,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14959,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14960,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14961,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14962,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14963,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14964,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14965,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14966,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14967,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14968,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14969,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14970,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14971,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14972,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14973,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14974,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14975,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14976,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14977,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14978,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14979,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14980,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14981,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14982,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14983,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14984,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14985,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14986,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14987,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14988,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14989,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14990,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14991,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14992,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14993,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14994,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14995,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14996,,Volume Composition
11106,10271 Ag-Au on 15nm Ta Library 1,Sample,2024-03-20T15:20:33.643,2024-03-21T15:04:41.23,,14997,,Volume Composition
