,x,y,time,R,I,V
0,-22500,-40500,2024-05-13 13:22:35.045727,0.6900893,0.04999829,0.03450328
1,-22500,-40500,2024-05-13 13:22:35.236732,0.6900356,0.04999826,0.03450058
2,-22500,-40500,2024-05-13 13:22:35.419121,0.6895686,0.04999823,0.03447721
3,-22500,-40500,2024-05-13 13:22:35.609297,0.6895686,0.04999823,0.03447721
4,-22500,-40500,2024-05-13 13:22:35.791257,0.6900228,0.0499982,0.03449989
5,-22500,-40500,2024-05-13 13:22:35.981858,0.6895686,0.04999823,0.03447721
6,-22500,-40500,2024-05-13 13:22:36.162848,0.6895137,0.04999818,0.03447443
7,-22500,-40500,2024-05-13 13:22:36.353864,0.6894962,0.04999823,0.03447359
8,-22500,-40500,2024-05-13 13:22:36.536306,0.689599,0.04999822,0.03447872
9,-22500,-40500,2024-05-13 13:22:36.727624,0.6900513,0.04999823,0.03450134
10,-22500,-40500,2024-05-13 13:22:37.336868,0.6898478,0.04999821,0.03449116
11,-22500,-40500,2024-05-13 13:22:37.526878,0.6901117,0.04999822,0.03450435
12,-22500,-40500,2024-05-13 13:22:37.708432,0.6901117,0.04999822,0.03450435
13,-22500,-40500,2024-05-13 13:22:37.899014,0.6895686,0.04999823,0.03447721
14,-22500,-40500,2024-05-13 13:22:38.081272,0.6896171,0.04999823,0.03447964
15,-22500,-40500,2024-05-13 13:22:38.271543,0.68955,0.04999822,0.03447627
16,-22500,-40500,2024-05-13 13:22:38.452875,0.6900212,0.0499982,0.03449982
17,-22500,-40500,2024-05-13 13:22:38.642857,0.6900228,0.0499982,0.03449989
18,-22500,-40500,2024-05-13 13:22:38.824881,0.6895137,0.04999818,0.03447443
19,-22500,-40500,2024-05-13 13:22:39.015868,0.6896171,0.04999823,0.03447964
20,-22500,-40500,2024-05-13 13:22:39.629917,0.68955,0.04999822,0.03447627
21,-22500,-40500,2024-05-13 13:22:39.819817,0.6900212,0.0499982,0.03449982
22,-22500,-40500,2024-05-13 13:22:40.005867,0.689599,0.04999822,0.03447872
23,-22500,-40500,2024-05-13 13:22:40.195944,0.6898478,0.04999821,0.03449116
24,-22500,-40500,2024-05-13 13:22:40.377993,0.6900356,0.04999826,0.03450058
25,-22500,-40500,2024-05-13 13:22:40.568307,0.6895686,0.04999823,0.03447721
26,-22500,-40500,2024-05-13 13:22:40.749227,0.6895137,0.04999818,0.03447443
27,-22500,-40500,2024-05-13 13:22:40.940256,0.6894962,0.04999823,0.03447359
28,-22500,-40500,2024-05-13 13:22:41.123855,0.6895686,0.04999823,0.03447721
29,-22500,-40500,2024-05-13 13:22:41.314872,0.6900893,0.04999829,0.03450328
30,-18000,-40500,2024-05-13 13:22:42.268447,0.6900086,0.04999815,0.03449915
31,-18000,-40500,2024-05-13 13:22:42.547089,0.6900212,0.0499982,0.03449982
32,-18000,-40500,2024-05-13 13:22:42.728893,0.6900591,0.04999828,0.03450176
33,-18000,-40500,2024-05-13 13:22:42.919016,0.6900513,0.04999823,0.03450134
34,-18000,-40500,2024-05-13 13:22:43.100797,0.6900176,0.04999821,0.03449965
35,-18000,-40500,2024-05-13 13:22:43.292154,0.6900228,0.0499982,0.03449989
36,-18000,-40500,2024-05-13 13:22:43.473889,0.6900356,0.04999826,0.03450058
37,-18000,-40500,2024-05-13 13:22:43.664887,0.6900631,0.04999821,0.03450192
38,-18000,-40500,2024-05-13 13:22:43.846986,0.6901117,0.04999822,0.03450435
39,-18000,-40500,2024-05-13 13:22:44.037342,0.6900893,0.04999829,0.03450328
40,-18000,-40500,2024-05-13 13:22:44.657054,0.6898183,0.04999816,0.03448965
41,-18000,-40500,2024-05-13 13:22:44.847895,0.6897925,0.04999819,0.03448838
42,-18000,-40500,2024-05-13 13:22:45.030052,0.6898105,0.04999827,0.03448933
43,-18000,-40500,2024-05-13 13:22:45.220257,0.6898085,0.04999826,0.03448923
44,-18000,-40500,2024-05-13 13:22:45.401929,0.6897934,0.04999826,0.03448847
45,-18000,-40500,2024-05-13 13:22:45.600497,0.6898009,0.04999821,0.03448881
46,-18000,-40500,2024-05-13 13:22:45.781647,0.6898478,0.04999821,0.03449116
47,-18000,-40500,2024-05-13 13:22:45.972853,0.6898426,0.04999825,0.03449093
48,-18000,-40500,2024-05-13 13:22:46.153881,0.6899095,0.04999814,0.03449419
49,-18000,-40500,2024-05-13 13:22:46.345305,0.6898776,0.04999825,0.03449268
50,-18000,-40500,2024-05-13 13:22:46.965794,0.6895154,0.04999818,0.03447451
51,-18000,-40500,2024-05-13 13:22:47.156819,0.6895137,0.04999818,0.03447443
52,-18000,-40500,2024-05-13 13:22:47.338810,0.6894909,0.04999823,0.03447332
53,-18000,-40500,2024-05-13 13:22:47.528918,0.6894962,0.04999823,0.03447359
54,-18000,-40500,2024-05-13 13:22:47.711173,0.6895248,0.04999823,0.03447502
55,-18000,-40500,2024-05-13 13:22:47.901804,0.6895431,0.04999825,0.03447594
56,-18000,-40500,2024-05-13 13:22:48.083882,0.689599,0.04999822,0.03447872
57,-18000,-40500,2024-05-13 13:22:48.274991,0.6895686,0.04999823,0.03447721
58,-18000,-40500,2024-05-13 13:22:48.456329,0.6896171,0.04999823,0.03447964
59,-18000,-40500,2024-05-13 13:22:48.646834,0.68955,0.04999822,0.03447627
60,-13500,-40500,2024-05-13 13:22:49.597891,0.720778,0.04999819,0.0360376
61,-13500,-40500,2024-05-13 13:22:49.788708,0.7207347,0.04999818,0.03603542
62,-13500,-40500,2024-05-13 13:22:49.970830,0.7207696,0.04999821,0.03603719
63,-13500,-40500,2024-05-13 13:22:50.152061,0.7207966,0.04999819,0.03603853
64,-13500,-40500,2024-05-13 13:22:50.342920,0.7208121,0.04999817,0.03603929
65,-13500,-40500,2024-05-13 13:22:50.524248,0.7208218,0.04999819,0.03603978
66,-13500,-40500,2024-05-13 13:22:50.716025,0.7208632,0.04999828,0.03604192
67,-13500,-40500,2024-05-13 13:22:50.897535,0.72086,0.04999825,0.03604174
68,-13500,-40500,2024-05-13 13:22:51.086950,0.7208481,0.04999826,0.03604115
69,-13500,-40500,2024-05-13 13:22:51.268929,0.7208672,0.04999823,0.03604208
70,-13500,-40500,2024-05-13 13:22:51.895263,0.7208686,0.04999822,0.03604215
71,-13500,-40500,2024-05-13 13:22:52.086439,0.7209055,0.04999823,0.036044
72,-13500,-40500,2024-05-13 13:22:52.267887,0.7208638,0.04999821,0.0360419
73,-13500,-40500,2024-05-13 13:22:52.459501,0.720886,0.04999821,0.03604301
74,-13500,-40500,2024-05-13 13:22:52.641362,0.7209194,0.04999818,0.03604466
75,-13500,-40500,2024-05-13 13:22:52.832848,0.7209378,0.04999822,0.03604561
76,-13500,-40500,2024-05-13 13:22:53.014226,0.720887,0.04999823,0.03604308
77,-13500,-40500,2024-05-13 13:22:53.205882,0.7209556,0.0499983,0.03604655
78,-13500,-40500,2024-05-13 13:22:53.388183,0.7209764,0.04999822,0.03604753
79,-13500,-40500,2024-05-13 13:22:53.578919,0.7209964,0.04999823,0.03604854
80,-13500,-40500,2024-05-13 13:22:54.188141,0.7206173,0.04999816,0.03602954
81,-13500,-40500,2024-05-13 13:22:54.378670,0.7206174,0.04999828,0.03602963
82,-13500,-40500,2024-05-13 13:22:54.560008,0.7205874,0.04999827,0.03602812
83,-13500,-40500,2024-05-13 13:22:54.750395,0.7205911,0.04999824,0.03602828
84,-13500,-40500,2024-05-13 13:22:54.932857,0.7206549,0.04999824,0.03603148
85,-13500,-40500,2024-05-13 13:22:55.123860,0.7206116,0.04999821,0.03602929
86,-13500,-40500,2024-05-13 13:22:55.305353,0.7206714,0.04999828,0.03603233
87,-13500,-40500,2024-05-13 13:22:55.495684,0.7206817,0.04999825,0.03603283
88,-13500,-40500,2024-05-13 13:22:55.677097,0.7206721,0.04999818,0.0360323
89,-13500,-40500,2024-05-13 13:22:55.867940,0.7206552,0.04999824,0.03603149
90,-9000,-40500,2024-05-13 13:22:56.819156,0.7563086,0.04999828,0.03781413
91,-9000,-40500,2024-05-13 13:22:57.009952,0.7563039,0.04999813,0.03781378
92,-9000,-40500,2024-05-13 13:22:57.191883,0.7562934,0.04999815,0.03781327
93,-9000,-40500,2024-05-13 13:22:57.382279,0.7562926,0.04999823,0.03781329
94,-9000,-40500,2024-05-13 13:22:57.564152,0.7563024,0.04999824,0.03781379
95,-9000,-40500,2024-05-13 13:22:57.756043,0.7563638,0.04999827,0.03781688
96,-9000,-40500,2024-05-13 13:22:57.938408,0.7563483,0.0499982,0.03781605
97,-9000,-40500,2024-05-13 13:22:58.129487,0.7563736,0.04999818,0.03781731
98,-9000,-40500,2024-05-13 13:22:58.311501,0.7563949,0.04999823,0.03781841
99,-9000,-40500,2024-05-13 13:22:58.502651,0.7563736,0.0499982,0.03781732
100,-9000,-40500,2024-05-13 13:22:59.113879,0.7564371,0.04999822,0.03782051
101,-9000,-40500,2024-05-13 13:22:59.304872,0.7564392,0.04999818,0.03782059
102,-9000,-40500,2024-05-13 13:22:59.486879,0.7564542,0.04999821,0.03782135
103,-9000,-40500,2024-05-13 13:22:59.677875,0.7564343,0.04999817,0.03782033
104,-9000,-40500,2024-05-13 13:22:59.859701,0.7564141,0.04999816,0.03781932
105,-9000,-40500,2024-05-13 13:23:00.050128,0.7564756,0.04999826,0.03782246
106,-9000,-40500,2024-05-13 13:23:00.232023,0.7564844,0.04999822,0.03782287
107,-9000,-40500,2024-05-13 13:23:00.423860,0.7565065,0.04999819,0.03782396
108,-9000,-40500,2024-05-13 13:23:00.605533,0.7565359,0.04999828,0.0378255
109,-9000,-40500,2024-05-13 13:23:00.796581,0.7565153,0.04999814,0.03782436
110,-9000,-40500,2024-05-13 13:23:01.412868,0.7564899,0.04999817,0.03782311
111,-9000,-40500,2024-05-13 13:23:01.603883,0.7565277,0.04999825,0.03782506
112,-9000,-40500,2024-05-13 13:23:01.785464,0.756525,0.04999818,0.03782487
113,-9000,-40500,2024-05-13 13:23:01.976480,0.7564971,0.04999825,0.03782354
114,-9000,-40500,2024-05-13 13:23:02.158017,0.7564963,0.04999819,0.03782345
115,-9000,-40500,2024-05-13 13:23:02.348388,0.7565299,0.04999819,0.03782513
116,-9000,-40500,2024-05-13 13:23:02.530599,0.7565503,0.04999816,0.03782612
117,-9000,-40500,2024-05-13 13:23:02.721739,0.7565836,0.04999822,0.03782783
118,-9000,-40500,2024-05-13 13:23:02.902358,0.7565513,0.04999825,0.03782624
119,-9000,-40500,2024-05-13 13:23:03.093860,0.7565895,0.04999826,0.03782816
120,-4500,-40500,2024-05-13 13:23:04.046376,0.796472,0.04999823,0.03982219
121,-4500,-40500,2024-05-13 13:23:04.237491,0.7964869,0.04999826,0.03982296
122,-4500,-40500,2024-05-13 13:23:04.420044,0.7964458,0.04999817,0.03982083
123,-4500,-40500,2024-05-13 13:23:04.610706,0.7964942,0.0499982,0.03982328
124,-4500,-40500,2024-05-13 13:23:04.792875,0.7964767,0.04999828,0.03982246
125,-4500,-40500,2024-05-13 13:23:04.983881,0.7964889,0.04999826,0.03982306
126,-4500,-40500,2024-05-13 13:23:05.165882,0.796524,0.04999824,0.0398248
127,-4500,-40500,2024-05-13 13:23:05.356214,0.7965617,0.0499982,0.03982665
128,-4500,-40500,2024-05-13 13:23:05.537376,0.7965967,0.04999822,0.03982842
129,-4500,-40500,2024-05-13 13:23:05.728088,0.7965397,0.04999823,0.03982557
130,-4500,-40500,2024-05-13 13:23:06.337420,0.7966852,0.04999827,0.03983288
131,-4500,-40500,2024-05-13 13:23:06.528010,0.7966688,0.04999823,0.03983203
132,-4500,-40500,2024-05-13 13:23:06.710692,0.7967264,0.04999821,0.03983489
133,-4500,-40500,2024-05-13 13:23:06.901570,0.7966744,0.04999817,0.03983226
134,-4500,-40500,2024-05-13 13:23:07.083001,0.7967105,0.04999813,0.03983403
135,-4500,-40500,2024-05-13 13:23:07.273483,0.7968021,0.04999821,0.03983868
136,-4500,-40500,2024-05-13 13:23:07.454171,0.7967333,0.04999816,0.0398352
137,-4500,-40500,2024-05-13 13:23:07.644887,0.7967551,0.04999819,0.03983631
138,-4500,-40500,2024-05-13 13:23:07.828017,0.7967638,0.04999818,0.03983674
139,-4500,-40500,2024-05-13 13:23:08.018883,0.7967787,0.04999819,0.03983749
140,-4500,-40500,2024-05-13 13:23:08.630448,0.7966113,0.04999812,0.03982907
141,-4500,-40500,2024-05-13 13:23:08.824620,0.7966035,0.0499982,0.03982874
142,-4500,-40500,2024-05-13 13:23:09.006887,0.7966741,0.0499982,0.03983227
143,-4500,-40500,2024-05-13 13:23:09.197893,0.7966042,0.04999815,0.03982873
144,-4500,-40500,2024-05-13 13:23:09.379199,0.7966688,0.04999822,0.03983202
145,-4500,-40500,2024-05-13 13:23:09.569755,0.7966892,0.0499982,0.03983303
146,-4500,-40500,2024-05-13 13:23:09.751018,0.7966643,0.04999819,0.03983177
147,-4500,-40500,2024-05-13 13:23:09.944278,0.7966993,0.04999823,0.03983356
148,-4500,-40500,2024-05-13 13:23:10.125648,0.7966895,0.04999819,0.03983303
149,-4500,-40500,2024-05-13 13:23:10.316961,0.7967674,0.04999816,0.0398369
150,0,-40500,2024-05-13 13:23:11.272977,0.841638,0.04999822,0.0420804
151,0,-40500,2024-05-13 13:23:11.463870,0.8415722,0.04999814,0.04207704
152,0,-40500,2024-05-13 13:23:11.646331,0.8416163,0.04999821,0.04207931
153,0,-40500,2024-05-13 13:23:11.836911,0.8416048,0.04999819,0.04207872
154,0,-40500,2024-05-13 13:23:12.018740,0.8416353,0.04999821,0.04208026
155,0,-40500,2024-05-13 13:23:12.210854,0.841635,0.04999818,0.04208022
156,0,-40500,2024-05-13 13:23:12.392984,0.8416321,0.04999815,0.04208005
157,0,-40500,2024-05-13 13:23:12.582890,0.8416898,0.04999825,0.04208302
158,0,-40500,2024-05-13 13:23:12.764128,0.8416806,0.04999818,0.0420825
159,0,-40500,2024-05-13 13:23:12.954870,0.8416908,0.04999819,0.04208301
160,0,-40500,2024-05-13 13:23:13.562869,0.8415967,0.04999817,0.04207829
161,0,-40500,2024-05-13 13:23:13.753372,0.8416129,0.04999821,0.04207914
162,0,-40500,2024-05-13 13:23:13.935283,0.8416166,0.04999819,0.04207931
163,0,-40500,2024-05-13 13:23:14.126165,0.8416333,0.0499982,0.04208015
164,0,-40500,2024-05-13 13:23:14.308090,0.8416337,0.04999817,0.04208015
165,0,-40500,2024-05-13 13:23:14.498359,0.8417009,0.0499982,0.04208353
166,0,-40500,2024-05-13 13:23:14.680381,0.8416486,0.04999819,0.0420809
167,0,-40500,2024-05-13 13:23:14.871508,0.8416309,0.04999813,0.04207997
168,0,-40500,2024-05-13 13:23:15.052031,0.8416873,0.0499982,0.04208285
169,0,-40500,2024-05-13 13:23:15.242875,0.8416465,0.04999819,0.0420808
170,0,-40500,2024-05-13 13:23:15.851933,0.8416669,0.04999816,0.0420818
171,0,-40500,2024-05-13 13:23:16.042300,0.8416255,0.04999816,0.04207973
172,0,-40500,2024-05-13 13:23:16.224666,0.8416821,0.04999819,0.04208258
173,0,-40500,2024-05-13 13:23:16.414887,0.8417637,0.04999825,0.04208671
174,0,-40500,2024-05-13 13:23:16.599352,0.8417348,0.04999816,0.04208519
175,0,-40500,2024-05-13 13:23:16.782044,0.8417377,0.04999821,0.04208538
176,0,-40500,2024-05-13 13:23:16.971033,0.8417214,0.04999818,0.04208453
177,0,-40500,2024-05-13 13:23:17.152242,0.8416894,0.04999815,0.04208291
178,0,-40500,2024-05-13 13:23:17.342422,0.8417068,0.04999824,0.04208386
179,0,-40500,2024-05-13 13:23:17.524051,0.8417458,0.04999823,0.0420858
180,4500,-40500,2024-05-13 13:23:18.480658,0.8905433,0.04999815,0.04452552
181,4500,-40500,2024-05-13 13:23:18.671247,0.8905522,0.04999813,0.04452595
182,4500,-40500,2024-05-13 13:23:18.854771,0.890592,0.04999817,0.04452797
183,4500,-40500,2024-05-13 13:23:19.045905,0.8906389,0.04999816,0.04453031
184,4500,-40500,2024-05-13 13:23:19.227899,0.8906824,0.04999819,0.04453251
185,4500,-40500,2024-05-13 13:23:19.418758,0.8906736,0.04999813,0.04453202
186,4500,-40500,2024-05-13 13:23:19.600144,0.890659,0.04999817,0.04453132
187,4500,-40500,2024-05-13 13:23:19.791414,0.890663,0.04999812,0.04453148
188,4500,-40500,2024-05-13 13:23:19.974938,0.8906422,0.04999819,0.0445305
189,4500,-40500,2024-05-13 13:23:20.165843,0.8907012,0.04999816,0.04453342
190,4500,-40500,2024-05-13 13:23:20.774810,0.8902952,0.04999821,0.04451316
191,4500,-40500,2024-05-13 13:23:20.965937,0.8902893,0.04999816,0.04451283
192,4500,-40500,2024-05-13 13:23:21.148189,0.8903207,0.04999819,0.04451443
193,4500,-40500,2024-05-13 13:23:21.338835,0.8902718,0.0499982,0.04451199
194,4500,-40500,2024-05-13 13:23:21.521851,0.8902889,0.04999819,0.04451283
195,4500,-40500,2024-05-13 13:23:21.711905,0.8902676,0.04999816,0.04451174
196,4500,-40500,2024-05-13 13:23:21.894847,0.8903279,0.04999818,0.04451478
197,4500,-40500,2024-05-13 13:23:22.085745,0.8903265,0.04999818,0.0445147
198,4500,-40500,2024-05-13 13:23:22.267922,0.8903411,0.04999821,0.04451546
199,4500,-40500,2024-05-13 13:23:22.458810,0.8903661,0.0499982,0.0445167
200,4500,-40500,2024-05-13 13:23:23.067780,0.8902296,0.0499982,0.04450988
201,4500,-40500,2024-05-13 13:23:23.258137,0.8902747,0.04999825,0.04451218
202,4500,-40500,2024-05-13 13:23:23.440112,0.8902535,0.0499982,0.04451108
203,4500,-40500,2024-05-13 13:23:23.630867,0.8901945,0.04999819,0.04450811
204,4500,-40500,2024-05-13 13:23:23.813874,0.8902646,0.04999815,0.04451159
205,4500,-40500,2024-05-13 13:23:24.004900,0.8902876,0.04999818,0.04451276
206,4500,-40500,2024-05-13 13:23:24.186068,0.8902868,0.04999823,0.04451277
207,4500,-40500,2024-05-13 13:23:24.380003,0.8903378,0.0499982,0.04451529
208,4500,-40500,2024-05-13 13:23:24.561641,0.8903486,0.04999816,0.04451579
209,4500,-40500,2024-05-13 13:23:24.752614,0.8903043,0.04999821,0.04451362
210,9000,-40500,2024-05-13 13:23:25.702053,0.9429509,0.04999815,0.0471458
211,9000,-40500,2024-05-13 13:23:25.893032,0.9429178,0.04999811,0.04714411
212,9000,-40500,2024-05-13 13:23:26.075160,0.9429264,0.04999812,0.04714454
213,9000,-40500,2024-05-13 13:23:26.265884,0.9429238,0.04999816,0.04714446
214,9000,-40500,2024-05-13 13:23:26.447760,0.9429511,0.04999813,0.0471458
215,9000,-40500,2024-05-13 13:23:26.637973,0.9429412,0.04999822,0.04714539
216,9000,-40500,2024-05-13 13:23:26.819924,0.9429455,0.04999819,0.04714556
217,9000,-40500,2024-05-13 13:23:27.011052,0.9429696,0.04999816,0.04714675
218,9000,-40500,2024-05-13 13:23:27.192839,0.9430208,0.04999821,0.04714935
219,9000,-40500,2024-05-13 13:23:27.382304,0.943,0.04999813,0.04714824
220,9000,-40500,2024-05-13 13:23:27.991930,0.942875,0.0499982,0.04714205
221,9000,-40500,2024-05-13 13:23:28.182923,0.9429268,0.04999819,0.04714463
222,9000,-40500,2024-05-13 13:23:28.364019,0.942884,0.04999814,0.04714245
223,9000,-40500,2024-05-13 13:23:28.553882,0.9428794,0.04999813,0.04714221
224,9000,-40500,2024-05-13 13:23:28.735875,0.9428849,0.04999819,0.04714254
225,9000,-40500,2024-05-13 13:23:28.926772,0.9428937,0.04999816,0.04714295
226,9000,-40500,2024-05-13 13:23:29.109146,0.9429475,0.04999815,0.04714563
227,9000,-40500,2024-05-13 13:23:29.300379,0.9429893,0.04999818,0.04714774
228,9000,-40500,2024-05-13 13:23:29.481035,0.942972,0.04999821,0.04714691
229,9000,-40500,2024-05-13 13:23:29.671424,0.9430578,0.0499982,0.04715119
230,9000,-40500,2024-05-13 13:23:30.286601,0.9425526,0.04999814,0.04712588
231,9000,-40500,2024-05-13 13:23:30.476871,0.9425068,0.04999819,0.04712363
232,9000,-40500,2024-05-13 13:23:30.658959,0.9425321,0.04999815,0.04712487
233,9000,-40500,2024-05-13 13:23:30.839991,0.9425312,0.04999812,0.04712479
234,9000,-40500,2024-05-13 13:23:31.031910,0.9425284,0.04999809,0.04712462
235,9000,-40500,2024-05-13 13:23:31.213938,0.9425735,0.04999818,0.04712696
236,9000,-40500,2024-05-13 13:23:31.403880,0.9425859,0.04999817,0.04712757
237,9000,-40500,2024-05-13 13:23:31.585782,0.9425875,0.04999815,0.04712763
238,9000,-40500,2024-05-13 13:23:31.775924,0.9425912,0.04999816,0.04712782
239,9000,-40500,2024-05-13 13:23:31.956947,0.9426327,0.04999821,0.04712994
240,13500,-40500,2024-05-13 13:23:32.913886,0.9981239,0.04999812,0.04990431
241,13500,-40500,2024-05-13 13:23:33.104412,0.9981552,0.04999813,0.0499059
242,13500,-40500,2024-05-13 13:23:33.288054,0.9981219,0.04999813,0.04990423
243,13500,-40500,2024-05-13 13:23:33.478846,0.9981874,0.04999813,0.0499075
244,13500,-40500,2024-05-13 13:23:33.661456,0.9982439,0.04999818,0.04991038
245,13500,-40500,2024-05-13 13:23:33.851882,0.9982656,0.04999821,0.04991149
246,13500,-40500,2024-05-13 13:23:34.033692,0.9982121,0.04999816,0.04990877
247,13500,-40500,2024-05-13 13:23:34.223460,0.9982721,0.0499981,0.04991171
248,13500,-40500,2024-05-13 13:23:34.405856,0.9982074,0.04999816,0.04990854
249,13500,-40500,2024-05-13 13:23:34.597086,0.9982378,0.04999813,0.04991002
250,13500,-40500,2024-05-13 13:23:35.209282,0.9984561,0.04999816,0.04992096
251,13500,-40500,2024-05-13 13:23:35.400645,0.9984413,0.04999815,0.04992021
252,13500,-40500,2024-05-13 13:23:35.582307,0.9984682,0.04999814,0.04992155
253,13500,-40500,2024-05-13 13:23:35.772979,0.9984673,0.0499981,0.04992147
254,13500,-40500,2024-05-13 13:23:35.955062,0.9985479,0.04999814,0.04992553
255,13500,-40500,2024-05-13 13:23:36.144831,0.9985285,0.04999817,0.04992459
256,13500,-40500,2024-05-13 13:23:36.326895,0.9985235,0.04999816,0.04992434
257,13500,-40500,2024-05-13 13:23:36.518988,0.998522,0.04999815,0.04992425
258,13500,-40500,2024-05-13 13:23:36.701167,0.9985837,0.04999816,0.04992734
259,13500,-40500,2024-05-13 13:23:36.892150,0.9985551,0.04999818,0.04992594
260,13500,-40500,2024-05-13 13:23:37.504878,0.998313,0.04999819,0.04991384
261,13500,-40500,2024-05-13 13:23:37.695998,0.9983036,0.04999813,0.04991331
262,13500,-40500,2024-05-13 13:23:37.878085,0.9983361,0.04999813,0.04991493
263,13500,-40500,2024-05-13 13:23:38.068746,0.9983028,0.04999816,0.04991331
264,13500,-40500,2024-05-13 13:23:38.250248,0.9983097,0.04999818,0.04991366
265,13500,-40500,2024-05-13 13:23:38.440834,0.9983477,0.0499981,0.04991549
266,13500,-40500,2024-05-13 13:23:38.622349,0.9983384,0.04999816,0.04991508
267,13500,-40500,2024-05-13 13:23:38.812873,0.9983611,0.04999812,0.04991618
268,13500,-40500,2024-05-13 13:23:38.994930,0.9983774,0.04999815,0.04991702
269,13500,-40500,2024-05-13 13:23:39.186155,0.9983555,0.04999812,0.04991589
270,18000,-40500,2024-05-13 13:23:40.137909,1.058129,0.04999812,0.05290448
271,18000,-40500,2024-05-13 13:23:40.327612,1.058134,0.04999813,0.05290473
272,18000,-40500,2024-05-13 13:23:40.509223,1.05814,0.04999815,0.05290506
273,18000,-40500,2024-05-13 13:23:40.698939,1.058169,0.04999805,0.05290641
274,18000,-40500,2024-05-13 13:23:40.880832,1.058156,0.04999814,0.05290584
275,18000,-40500,2024-05-13 13:23:41.072496,1.058183,0.04999814,0.05290717
276,18000,-40500,2024-05-13 13:23:41.253924,1.058176,0.04999812,0.05290683
277,18000,-40500,2024-05-13 13:23:41.442876,1.058258,0.04999816,0.05291097
278,18000,-40500,2024-05-13 13:23:41.624880,1.058191,0.04999815,0.05290758
279,18000,-40500,2024-05-13 13:23:41.814882,1.058166,0.04999813,0.05290633
280,18000,-40500,2024-05-13 13:23:42.422368,1.058656,0.04999818,0.05293088
281,18000,-40500,2024-05-13 13:23:42.612966,1.058635,0.04999808,0.0529297
282,18000,-40500,2024-05-13 13:23:42.793883,1.05866,0.04999816,0.05293106
283,18000,-40500,2024-05-13 13:23:42.984573,1.058647,0.04999812,0.05293038
284,18000,-40500,2024-05-13 13:23:43.167381,1.058652,0.04999814,0.05293064
285,18000,-40500,2024-05-13 13:23:43.356855,1.058654,0.04999814,0.05293074
286,18000,-40500,2024-05-13 13:23:43.538871,1.058655,0.04999815,0.05293081
287,18000,-40500,2024-05-13 13:23:43.728296,1.058703,0.04999819,0.05293325
288,18000,-40500,2024-05-13 13:23:43.909503,1.058726,0.04999818,0.05293436
289,18000,-40500,2024-05-13 13:23:44.098921,1.058709,0.04999815,0.0529335
290,18000,-40500,2024-05-13 13:23:44.708248,1.058526,0.04999811,0.05292431
291,18000,-40500,2024-05-13 13:23:44.898207,1.05853,0.0499981,0.05292447
292,18000,-40500,2024-05-13 13:23:45.079503,1.058543,0.04999814,0.05292518
293,18000,-40500,2024-05-13 13:23:45.269050,1.058507,0.04999816,0.0529234
294,18000,-40500,2024-05-13 13:23:45.452849,1.058532,0.04999807,0.05292457
295,18000,-40500,2024-05-13 13:23:45.642796,1.058579,0.04999815,0.052927
296,18000,-40500,2024-05-13 13:23:45.824887,1.0586,0.04999816,0.05292803
297,18000,-40500,2024-05-13 13:23:46.013836,1.058563,0.0499981,0.05292613
298,18000,-40500,2024-05-13 13:23:46.194948,1.058621,0.04999819,0.05292913
299,18000,-40500,2024-05-13 13:23:46.384882,1.058594,0.04999811,0.0529277
300,22500,-40500,2024-05-13 13:23:47.332522,1.138134,0.04999815,0.05690458
301,22500,-40500,2024-05-13 13:23:47.523860,1.13811,0.04999814,0.05690338
302,22500,-40500,2024-05-13 13:23:47.706894,1.138129,0.04999816,0.05690436
303,22500,-40500,2024-05-13 13:23:47.895879,1.138136,0.04999812,0.05690468
304,22500,-40500,2024-05-13 13:23:48.077216,1.138106,0.04999811,0.05690313
305,22500,-40500,2024-05-13 13:23:48.267323,1.138153,0.04999811,0.05690548
306,22500,-40500,2024-05-13 13:23:48.448979,1.138161,0.0499981,0.05690591
307,22500,-40500,2024-05-13 13:23:48.638885,1.138164,0.04999806,0.05690597
308,22500,-40500,2024-05-13 13:23:48.820980,1.138217,0.04999807,0.05690866
309,22500,-40500,2024-05-13 13:23:49.011169,1.138159,0.0499981,0.05690581
310,22500,-40500,2024-05-13 13:23:49.620183,1.138395,0.04999811,0.0569176
311,22500,-40500,2024-05-13 13:23:49.817307,1.138347,0.04999807,0.05691513
312,22500,-40500,2024-05-13 13:23:49.998761,1.138355,0.04999809,0.05691557
313,22500,-40500,2024-05-13 13:23:50.189159,1.138371,0.04999812,0.05691642
314,22500,-40500,2024-05-13 13:23:50.370234,1.138426,0.04999818,0.05691923
315,22500,-40500,2024-05-13 13:23:50.560337,1.13839,0.04999821,0.05691745
316,22500,-40500,2024-05-13 13:23:50.742994,1.138431,0.04999806,0.05691934
317,22500,-40500,2024-05-13 13:23:50.936338,1.138464,0.04999817,0.05692112
318,22500,-40500,2024-05-13 13:23:51.118006,1.138465,0.04999814,0.05692112
319,22500,-40500,2024-05-13 13:23:51.307936,1.138426,0.04999808,0.05691911
320,22500,-40500,2024-05-13 13:23:51.916239,1.138352,0.0499981,0.05691541
321,22500,-40500,2024-05-13 13:23:52.106338,1.138295,0.04999815,0.05691263
322,22500,-40500,2024-05-13 13:23:52.287915,1.138299,0.04999815,0.05691282
323,22500,-40500,2024-05-13 13:23:52.478389,1.13833,0.04999808,0.05691431
