,x,y,time,R,I,V
0,-22500,-40500,2024-05-29 14:09:25.732308,0.1419313,0.04999789,0.007096266
1,-22500,-40500,2024-05-29 14:09:25.922535,0.1420742,0.04999793,0.007103415
2,-22500,-40500,2024-05-29 14:09:26.104781,0.142108,0.04999787,0.007105096
3,-22500,-40500,2024-05-29 14:09:26.295242,0.1421078,0.04999793,0.007105097
4,-22500,-40500,2024-05-29 14:09:26.477095,0.1420692,0.04999792,0.007103163
5,-22500,-40500,2024-05-29 14:09:26.666933,0.1421078,0.04999793,0.007105097
6,-22500,-40500,2024-05-29 14:09:26.849537,0.1419263,0.04999788,0.007096016
7,-22500,-40500,2024-05-29 14:09:27.040145,0.142108,0.04999787,0.007105096
8,-22500,-40500,2024-05-29 14:09:27.222779,0.142118,0.04999789,0.0071056
9,-22500,-40500,2024-05-29 14:09:27.413333,0.1437459,0.04999791,0.007186995
10,-22500,-40500,2024-05-29 14:09:28.034826,0.1421213,0.04999791,0.007105768
11,-22500,-40500,2024-05-29 14:09:28.225951,0.1419716,0.04999792,0.007098286
12,-22500,-40500,2024-05-29 14:09:28.412679,0.1419732,0.04999794,0.007098368
13,-22500,-40500,2024-05-29 14:09:28.603819,0.1420961,0.0499979,0.007104508
14,-22500,-40500,2024-05-29 14:09:28.786788,0.1421315,0.04999788,0.007106274
15,-22500,-40500,2024-05-29 14:09:28.976817,0.1421146,0.04999792,0.007105434
16,-22500,-40500,2024-05-29 14:09:29.159780,0.1421078,0.04999793,0.007105097
17,-22500,-40500,2024-05-29 14:09:29.350333,0.1420557,0.04999793,0.00710249
18,-22500,-40500,2024-05-29 14:09:29.532034,0.1419497,0.04999794,0.007097193
19,-22500,-40500,2024-05-29 14:09:29.723796,0.1419313,0.04999789,0.007096266
20,-22500,-40500,2024-05-29 14:09:30.345414,0.1421213,0.04999791,0.007105768
21,-22500,-40500,2024-05-29 14:09:30.536130,0.1420692,0.04999792,0.007103163
22,-22500,-40500,2024-05-29 14:09:30.719762,0.1419716,0.04999792,0.007098286
23,-22500,-40500,2024-05-29 14:09:30.910277,0.1421078,0.04999793,0.007105097
24,-22500,-40500,2024-05-29 14:09:31.092621,0.142118,0.04999789,0.0071056
25,-22500,-40500,2024-05-29 14:09:31.284017,0.1419497,0.04999794,0.007097193
26,-22500,-40500,2024-05-29 14:09:31.466160,0.1421315,0.04999788,0.007106274
27,-22500,-40500,2024-05-29 14:09:31.657160,0.1437459,0.04999791,0.007186995
28,-22500,-40500,2024-05-29 14:09:31.841013,0.1419263,0.04999788,0.007096016
29,-22500,-40500,2024-05-29 14:09:32.032071,0.1419263,0.04999788,0.007096016
30,-18000,-40500,2024-05-29 14:09:32.996864,0.1421164,0.04999786,0.007105518
31,-18000,-40500,2024-05-29 14:09:33.276132,0.1420877,0.0499979,0.007104087
32,-18000,-40500,2024-05-29 14:09:33.459364,0.1421298,0.04999791,0.007106191
33,-18000,-40500,2024-05-29 14:09:33.649648,0.1421112,0.04999793,0.007105266
34,-18000,-40500,2024-05-29 14:09:33.831782,0.1421146,0.04999792,0.007105434
35,-18000,-40500,2024-05-29 14:09:34.023271,0.1421315,0.04999788,0.007106274
36,-18000,-40500,2024-05-29 14:09:34.204802,0.1421129,0.0499979,0.007105348
37,-18000,-40500,2024-05-29 14:09:34.395391,0.142108,0.04999787,0.007105096
38,-18000,-40500,2024-05-29 14:09:34.576691,0.1421414,0.04999795,0.00710678
39,-18000,-40500,2024-05-29 14:09:34.767640,0.142118,0.04999789,0.0071056
40,-18000,-40500,2024-05-29 14:09:35.388504,0.1420659,0.04999788,0.007102994
41,-18000,-40500,2024-05-29 14:09:35.570860,0.1420742,0.04999793,0.007103415
42,-18000,-40500,2024-05-29 14:09:35.759652,0.1420557,0.04999793,0.00710249
43,-18000,-40500,2024-05-29 14:09:35.941875,0.1420692,0.04999792,0.007103163
44,-18000,-40500,2024-05-29 14:09:36.131049,0.1420961,0.0499979,0.007104508
45,-18000,-40500,2024-05-29 14:09:36.313776,0.1421078,0.04999793,0.007105097
46,-18000,-40500,2024-05-29 14:09:36.502887,0.1420892,0.04999796,0.007104171
47,-18000,-40500,2024-05-29 14:09:36.685702,0.1420961,0.04999794,0.00710451
48,-18000,-40500,2024-05-29 14:09:36.874818,0.1421281,0.04999791,0.007106105
49,-18000,-40500,2024-05-29 14:09:37.056226,0.1421213,0.04999791,0.007105768
50,-18000,-40500,2024-05-29 14:09:37.685771,0.1419245,0.04999794,0.007095936
51,-18000,-40500,2024-05-29 14:09:37.867327,0.1419465,0.04999788,0.007097023
52,-18000,-40500,2024-05-29 14:09:38.058350,0.1419009,0.04999793,0.007094752
53,-18000,-40500,2024-05-29 14:09:38.239858,0.1419263,0.04999788,0.007096016
54,-18000,-40500,2024-05-29 14:09:38.430533,0.1419313,0.04999789,0.007096266
55,-18000,-40500,2024-05-29 14:09:38.612815,0.1419582,0.04999791,0.007097614
56,-18000,-40500,2024-05-29 14:09:38.803573,0.1419497,0.04999794,0.007097193
57,-18000,-40500,2024-05-29 14:09:38.985096,0.1419716,0.04999792,0.007098286
58,-18000,-40500,2024-05-29 14:09:39.176201,0.1419785,0.04999787,0.007098621
59,-18000,-40500,2024-05-29 14:09:39.357708,0.1419732,0.04999794,0.007098368
60,-13500,-40500,2024-05-29 14:09:40.325611,0.1437459,0.04999791,0.007186995
61,-13500,-40500,2024-05-29 14:09:40.516846,0.1437862,0.04999793,0.007189013
62,-13500,-40500,2024-05-29 14:09:40.698723,0.1437644,0.04999789,0.007187919
63,-13500,-40500,2024-05-29 14:09:40.888770,0.143798,0.04999791,0.0071896
64,-13500,-40500,2024-05-29 14:09:41.070760,0.1437912,0.04999796,0.007189266
65,-13500,-40500,2024-05-29 14:09:41.261782,0.1437947,0.04999788,0.00718943
66,-13500,-40500,2024-05-29 14:09:41.443621,0.14383,0.04999792,0.007191203
67,-13500,-40500,2024-05-29 14:09:41.634054,0.1438249,0.04999793,0.007190946
68,-13500,-40500,2024-05-29 14:09:41.816302,0.1438368,0.04999786,0.007191533
69,-13500,-40500,2024-05-29 14:09:42.006662,0.1438451,0.04999792,0.007191955
70,-13500,-40500,2024-05-29 14:09:42.627610,0.1436971,0.04999792,0.007184555
71,-13500,-40500,2024-05-29 14:09:42.808855,0.1437089,0.04999789,0.007185142
72,-13500,-40500,2024-05-29 14:09:43.003105,0.1436786,0.04999791,0.007183632
73,-13500,-40500,2024-05-29 14:09:43.184598,0.143682,0.04999791,0.0071838
74,-13500,-40500,2024-05-29 14:09:43.375610,0.143709,0.04999789,0.007185146
75,-13500,-40500,2024-05-29 14:09:43.556988,0.1437258,0.04999791,0.007185987
76,-13500,-40500,2024-05-29 14:09:43.748211,0.1436736,0.04999792,0.00718338
77,-13500,-40500,2024-05-29 14:09:43.929696,0.1437475,0.04999795,0.00718708
78,-13500,-40500,2024-05-29 14:09:44.120878,0.1437644,0.04999793,0.007187923
79,-13500,-40500,2024-05-29 14:09:44.302781,0.1437627,0.04999793,0.007187836
80,-13500,-40500,2024-05-29 14:09:44.933697,0.1435307,0.04999787,0.007176231
81,-13500,-40500,2024-05-29 14:09:45.114760,0.1435222,0.04999791,0.007175812
82,-13500,-40500,2024-05-29 14:09:45.306331,0.1435391,0.0499979,0.007176653
83,-13500,-40500,2024-05-29 14:09:45.488159,0.1435608,0.04999798,0.007177747
84,-13500,-40500,2024-05-29 14:09:45.677351,0.1435088,0.0499979,0.007175138
85,-13500,-40500,2024-05-29 14:09:45.858847,0.1435357,0.04999792,0.007176484
86,-13500,-40500,2024-05-29 14:09:46.049293,0.1435558,0.04999793,0.007177495
87,-13500,-40500,2024-05-29 14:09:46.230932,0.1435894,0.04999796,0.007179177
88,-13500,-40500,2024-05-29 14:09:46.421784,0.1435794,0.04999792,0.007178673
89,-13500,-40500,2024-05-29 14:09:46.603808,0.1435928,0.04999793,0.007179344
90,-9000,-40500,2024-05-29 14:09:47.573726,0.1424006,0.0499979,0.007119729
91,-9000,-40500,2024-05-29 14:09:47.764499,0.142424,0.04999792,0.007120906
92,-9000,-40500,2024-05-29 14:09:47.946597,0.142466,0.04999794,0.007123008
93,-9000,-40500,2024-05-29 14:09:48.136669,0.142424,0.04999791,0.007120904
94,-9000,-40500,2024-05-29 14:09:48.318708,0.1424375,0.04999794,0.007121579
95,-9000,-40500,2024-05-29 14:09:48.512913,0.1424745,0.0499979,0.007123427
96,-9000,-40500,2024-05-29 14:09:48.694230,0.1424946,0.04999793,0.007124436
97,-9000,-40500,2024-05-29 14:09:48.884995,0.1424779,0.04999791,0.007123596
98,-9000,-40500,2024-05-29 14:09:49.067109,0.1424727,0.04999796,0.007123343
99,-9000,-40500,2024-05-29 14:09:49.257267,0.1424963,0.04999792,0.007124521
100,-9000,-40500,2024-05-29 14:09:49.878789,0.1422138,0.04999793,0.007110396
101,-9000,-40500,2024-05-29 14:09:50.060820,0.1422088,0.04999789,0.007110141
102,-9000,-40500,2024-05-29 14:09:50.251366,0.1422072,0.0499979,0.007110061
103,-9000,-40500,2024-05-29 14:09:50.432732,0.142202,0.04999792,0.007109805
104,-9000,-40500,2024-05-29 14:09:50.623555,0.142165,0.04999791,0.007107955
105,-9000,-40500,2024-05-29 14:09:50.805558,0.1421819,0.04999792,0.007108801
106,-9000,-40500,2024-05-29 14:09:50.997120,0.1422021,0.04999789,0.007109807
107,-9000,-40500,2024-05-29 14:09:51.179423,0.1422271,0.04999799,0.007111069
108,-9000,-40500,2024-05-29 14:09:51.369438,0.1421751,0.04999792,0.007108459
109,-9000,-40500,2024-05-29 14:09:51.551134,0.1422069,0.04999796,0.007110057
110,-9000,-40500,2024-05-29 14:09:52.182836,0.1421582,0.04999794,0.007107619
111,-9000,-40500,2024-05-29 14:09:52.364329,0.1421617,0.04999789,0.007107787
112,-9000,-40500,2024-05-29 14:09:52.554899,0.1421851,0.04999795,0.007108963
113,-9000,-40500,2024-05-29 14:09:52.736729,0.1422205,0.04999794,0.00711073
114,-9000,-40500,2024-05-29 14:09:52.927779,0.142165,0.04999793,0.007107954
115,-9000,-40500,2024-05-29 14:09:53.109802,0.1421987,0.04999791,0.007109636
116,-9000,-40500,2024-05-29 14:09:53.300821,0.142202,0.04999791,0.007109805
117,-9000,-40500,2024-05-29 14:09:53.482005,0.1422055,0.04999786,0.007109972
118,-9000,-40500,2024-05-29 14:09:53.671782,0.1422643,0.04999791,0.007112916
119,-9000,-40500,2024-05-29 14:09:53.854122,0.1422492,0.04999791,0.007112162
120,-4500,-40500,2024-05-29 14:09:54.824909,0.1381558,0.04999788,0.006907497
121,-4500,-40500,2024-05-29 14:09:55.014913,0.138186,0.0499979,0.006909011
122,-4500,-40500,2024-05-29 14:09:55.198828,0.1381607,0.04999793,0.00690775
123,-4500,-40500,2024-05-29 14:09:55.388955,0.1381405,0.04999793,0.006906741
124,-4500,-40500,2024-05-29 14:09:55.570770,0.1381775,0.04999794,0.006908592
125,-4500,-40500,2024-05-29 14:09:55.761774,0.1381708,0.04999794,0.006908253
126,-4500,-40500,2024-05-29 14:09:55.944213,0.1381911,0.0499979,0.006909264
127,-4500,-40500,2024-05-29 14:09:56.134523,0.1381642,0.04999787,0.006907914
128,-4500,-40500,2024-05-29 14:09:56.315948,0.1381306,0.04999787,0.006906237
129,-4500,-40500,2024-05-29 14:09:56.506962,0.1382044,0.04999793,0.006909933
130,-4500,-40500,2024-05-29 14:09:57.127929,0.138144,0.04999788,0.006906909
131,-4500,-40500,2024-05-29 14:09:57.313089,0.1381557,0.0499979,0.006907498
132,-4500,-40500,2024-05-29 14:09:57.502565,0.1381624,0.04999793,0.006907834
133,-4500,-40500,2024-05-29 14:09:57.685102,0.1381474,0.04999791,0.006907078
134,-4500,-40500,2024-05-29 14:09:57.874797,0.1381153,0.04999793,0.00690548
135,-4500,-40500,2024-05-29 14:09:58.056611,0.1381608,0.0499979,0.006907751
136,-4500,-40500,2024-05-29 14:09:58.245896,0.1381826,0.04999792,0.006908841
137,-4500,-40500,2024-05-29 14:09:58.429014,0.1382029,0.04999789,0.006909851
138,-4500,-40500,2024-05-29 14:09:58.619133,0.138191,0.04999793,0.006909264
139,-4500,-40500,2024-05-29 14:09:58.801054,0.1382094,0.04999796,0.006910188
140,-4500,-40500,2024-05-29 14:09:59.429923,0.1378126,0.0499979,0.006890343
141,-4500,-40500,2024-05-29 14:09:59.612227,0.1378261,0.0499979,0.006891016
142,-4500,-40500,2024-05-29 14:09:59.802547,0.1378497,0.04999787,0.006892192
143,-4500,-40500,2024-05-29 14:09:59.984383,0.1378665,0.04999788,0.006893034
144,-4500,-40500,2024-05-29 14:10:00.175565,0.1378327,0.04999794,0.006891353
145,-4500,-40500,2024-05-29 14:10:00.358459,0.1378278,0.04999789,0.0068911
146,-4500,-40500,2024-05-29 14:10:00.548178,0.1378362,0.04999792,0.006891523
147,-4500,-40500,2024-05-29 14:10:00.729860,0.1378714,0.04999795,0.006893285
148,-4500,-40500,2024-05-29 14:10:00.920853,0.1378831,0.04999799,0.006893876
149,-4500,-40500,2024-05-29 14:10:01.103137,0.1378933,0.04999793,0.006894381
150,0,-40500,2024-05-29 14:10:02.070771,0.1318811,0.04999787,0.006593774
151,0,-40500,2024-05-29 14:10:02.261761,0.1319147,0.04999789,0.006595459
152,0,-40500,2024-05-29 14:10:02.443950,0.1319448,0.04999797,0.006596973
153,0,-40500,2024-05-29 14:10:02.633885,0.1319197,0.04999794,0.006595711
154,0,-40500,2024-05-29 14:10:02.816782,0.1319062,0.04999794,0.006595039
155,0,-40500,2024-05-29 14:10:03.007809,0.1319214,0.04999793,0.006595795
156,0,-40500,2024-05-29 14:10:03.189347,0.1319634,0.04999792,0.006597896
157,0,-40500,2024-05-29 14:10:03.380595,0.1319282,0.0499979,0.006596135
158,0,-40500,2024-05-29 14:10:03.561989,0.1319382,0.04999796,0.00659664
159,0,-40500,2024-05-29 14:10:03.752584,0.1319533,0.04999795,0.006597395
160,0,-40500,2024-05-29 14:10:04.375018,0.1322275,0.04999791,0.006611098
161,0,-40500,2024-05-29 14:10:04.556495,0.1321889,0.04999787,0.006609161
162,0,-40500,2024-05-29 14:10:04.746715,0.1322461,0.04999787,0.006612023
163,0,-40500,2024-05-29 14:10:04.928035,0.132246,0.04999792,0.006612023
164,0,-40500,2024-05-29 14:10:05.118546,0.1322812,0.04999794,0.006613789
165,0,-40500,2024-05-29 14:10:05.301014,0.1322275,0.04999788,0.006611097
166,0,-40500,2024-05-29 14:10:05.491782,0.1322224,0.04999792,0.006610847
167,0,-40500,2024-05-29 14:10:05.673607,0.132266,0.04999798,0.006613034
168,0,-40500,2024-05-29 14:10:05.863785,0.1322812,0.04999792,0.006613787
169,0,-40500,2024-05-29 14:10:06.044894,0.1322846,0.04999796,0.006613959
170,0,-40500,2024-05-29 14:10:06.675069,0.1316556,0.04999793,0.006582507
171,0,-40500,2024-05-29 14:10:06.856798,0.1316775,0.04999792,0.006583601
172,0,-40500,2024-05-29 14:10:07.047194,0.1316558,0.04999787,0.006582507
173,0,-40500,2024-05-29 14:10:07.231358,0.1316792,0.0499979,0.006583685
174,0,-40500,2024-05-29 14:10:07.421883,0.1316926,0.04999796,0.00658436
175,0,-40500,2024-05-29 14:10:07.604164,0.1317398,0.04999791,0.006586714
176,0,-40500,2024-05-29 14:10:07.795901,0.1317264,0.04999789,0.006586042
177,0,-40500,2024-05-29 14:10:07.977371,0.1317128,0.04999794,0.006585369
178,0,-40500,2024-05-29 14:10:08.167854,0.1317364,0.04999794,0.006586547
179,0,-40500,2024-05-29 14:10:08.350525,0.1317363,0.04999794,0.006586544
180,4500,-40500,2024-05-29 14:10:09.317663,0.1246343,0.04999793,0.006231456
181,4500,-40500,2024-05-29 14:10:09.509356,0.1246444,0.04999791,0.006231962
182,4500,-40500,2024-05-29 14:10:09.690770,0.1246731,0.04999785,0.006233385
183,4500,-40500,2024-05-29 14:10:09.881784,0.1246747,0.04999789,0.006233471
184,4500,-40500,2024-05-29 14:10:10.062789,0.1246562,0.0499979,0.006232547
185,4500,-40500,2024-05-29 14:10:10.254074,0.1246763,0.04999791,0.006233556
186,4500,-40500,2024-05-29 14:10:10.435808,0.124641,0.04999792,0.00623179
187,4500,-40500,2024-05-29 14:10:10.627375,0.1246881,0.04999792,0.006234144
188,4500,-40500,2024-05-29 14:10:10.809412,0.1246695,0.04999797,0.006233222
189,4500,-40500,2024-05-29 14:10:10.999883,0.1246747,0.0499979,0.006233475
190,4500,-40500,2024-05-29 14:10:11.620272,0.1245417,0.04999793,0.006226828
191,4500,-40500,2024-05-29 14:10:11.802506,0.1245485,0.04999792,0.006227166
192,4500,-40500,2024-05-29 14:10:11.992233,0.1245518,0.04999794,0.006227334
193,4500,-40500,2024-05-29 14:10:12.173781,0.124562,0.04999794,0.006227841
194,4500,-40500,2024-05-29 14:10:12.363867,0.124567,0.04999793,0.006228092
195,4500,-40500,2024-05-29 14:10:12.546522,0.1245485,0.0499979,0.006227164
196,4500,-40500,2024-05-29 14:10:12.735957,0.1245637,0.04999788,0.00622792
197,4500,-40500,2024-05-29 14:10:12.918340,0.1245334,0.0499979,0.006226408
198,4500,-40500,2024-05-29 14:10:13.106823,0.1245669,0.04999794,0.00622809
199,4500,-40500,2024-05-29 14:10:13.287421,0.1245485,0.0499979,0.006227165
200,4500,-40500,2024-05-29 14:10:13.916729,0.1244408,0.04999793,0.006221784
201,4500,-40500,2024-05-29 14:10:14.099389,0.124446,0.04999791,0.006222038
202,4500,-40500,2024-05-29 14:10:14.289892,0.1244426,0.0499979,0.006221868
203,4500,-40500,2024-05-29 14:10:14.471784,0.1244443,0.04999791,0.006221953
204,4500,-40500,2024-05-29 14:10:14.661734,0.1244476,0.0499979,0.00622212
205,4500,-40500,2024-05-29 14:10:14.843782,0.1244359,0.04999789,0.00622153
206,4500,-40500,2024-05-29 14:10:15.034923,0.1244375,0.04999791,0.006221614
207,4500,-40500,2024-05-29 14:10:15.216666,0.1244558,0.04999801,0.006222543
208,4500,-40500,2024-05-29 14:10:15.406650,0.1244476,0.04999793,0.00622212
209,4500,-40500,2024-05-29 14:10:15.587979,0.1244627,0.04999793,0.006222877
210,9000,-40500,2024-05-29 14:10:16.557265,0.1167602,0.04999791,0.005837767
211,9000,-40500,2024-05-29 14:10:16.747696,0.1168057,0.0499979,0.005840038
212,9000,-40500,2024-05-29 14:10:16.929880,0.1168005,0.04999795,0.005839786
213,9000,-40500,2024-05-29 14:10:17.120754,0.1168057,0.04999788,0.005840038
214,9000,-40500,2024-05-29 14:10:17.303667,0.1167653,0.04999791,0.005838018
215,9000,-40500,2024-05-29 14:10:17.493908,0.1167871,0.04999791,0.005839113
216,9000,-40500,2024-05-29 14:10:17.675775,0.1168309,0.0499979,0.0058413
217,9000,-40500,2024-05-29 14:10:17.866994,0.1167922,0.04999792,0.005839366
218,9000,-40500,2024-05-29 14:10:18.049072,0.1168241,0.04999794,0.005840966
219,9000,-40500,2024-05-29 14:10:18.239947,0.1168124,0.04999788,0.005840375
220,9000,-40500,2024-05-29 14:10:18.861919,0.1168714,0.04999787,0.005843319
221,9000,-40500,2024-05-29 14:10:19.044540,0.1168662,0.04999789,0.005843064
222,9000,-40500,2024-05-29 14:10:19.235608,0.116836,0.04999788,0.00584155
223,9000,-40500,2024-05-29 14:10:19.417625,0.1168882,0.04999787,0.005844159
224,9000,-40500,2024-05-29 14:10:19.607874,0.1168443,0.04999788,0.00584197
225,9000,-40500,2024-05-29 14:10:19.789837,0.1168965,0.04999791,0.005844579
226,9000,-40500,2024-05-29 14:10:19.979681,0.1168746,0.0499979,0.005843486
227,9000,-40500,2024-05-29 14:10:20.162027,0.1168931,0.04999794,0.005844414
228,9000,-40500,2024-05-29 14:10:20.350820,0.1168931,0.04999789,0.00584441
229,9000,-40500,2024-05-29 14:10:20.532701,0.1169134,0.04999788,0.005845421
230,9000,-40500,2024-05-29 14:10:21.161783,0.116725,0.0499979,0.005836003
231,9000,-40500,2024-05-29 14:10:21.343806,0.116762,0.0499979,0.005837855
232,9000,-40500,2024-05-29 14:10:21.534296,0.1167686,0.04999794,0.005838191
233,9000,-40500,2024-05-29 14:10:21.715701,0.1167637,0.04999787,0.005837935
234,9000,-40500,2024-05-29 14:10:21.906707,0.1167602,0.04999795,0.005837769
235,9000,-40500,2024-05-29 14:10:22.088307,0.1167906,0.04999788,0.005839281
236,9000,-40500,2024-05-29 14:10:22.279514,0.1167754,0.04999796,0.00583853
237,9000,-40500,2024-05-29 14:10:22.460760,0.1167619,0.04999796,0.005837855
238,9000,-40500,2024-05-29 14:10:22.650973,0.1167585,0.04999797,0.005837685
239,9000,-40500,2024-05-29 14:10:22.833155,0.1167972,0.04999795,0.00583962
240,13500,-40500,2024-05-29 14:10:23.802495,0.108898,0.04999789,0.00544467
241,13500,-40500,2024-05-29 14:10:23.992785,0.1088795,0.04999788,0.005443744
242,13500,-40500,2024-05-29 14:10:24.175087,0.1088964,0.04999787,0.005444585
243,13500,-40500,2024-05-29 14:10:24.365689,0.1088962,0.04999793,0.005444586
244,13500,-40500,2024-05-29 14:10:24.547374,0.1089115,0.04999787,0.005445342
245,13500,-40500,2024-05-29 14:10:24.737848,0.1089333,0.0499979,0.005446434
246,13500,-40500,2024-05-29 14:10:24.918986,0.1088979,0.04999796,0.005444671
247,13500,-40500,2024-05-29 14:10:25.109854,0.1088963,0.0499979,0.005444587
248,13500,-40500,2024-05-29 14:10:25.292944,0.1088946,0.04999793,0.005444503
249,13500,-40500,2024-05-29 14:10:25.484154,0.108945,0.04999793,0.005447026
250,13500,-40500,2024-05-29 14:10:26.108896,0.1087013,0.04999789,0.005434833
251,13500,-40500,2024-05-29 14:10:26.300209,0.1087265,0.04999784,0.005436092
252,13500,-40500,2024-05-29 14:10:26.482105,0.1087433,0.04999789,0.005436933
253,13500,-40500,2024-05-29 14:10:26.672470,0.108708,0.0499979,0.005435169
254,13500,-40500,2024-05-29 14:10:26.854223,0.1087466,0.04999791,0.005437102
255,13500,-40500,2024-05-29 14:10:27.044777,0.1087231,0.04999788,0.005435927
256,13500,-40500,2024-05-29 14:10:27.227040,0.1087298,0.04999793,0.005436263
257,13500,-40500,2024-05-29 14:10:27.417754,0.1087415,0.04999799,0.005436855
258,13500,-40500,2024-05-29 14:10:27.599796,0.1087046,0.04999788,0.005434999
259,13500,-40500,2024-05-29 14:10:27.790929,0.1087382,0.04999794,0.005436684
260,13500,-40500,2024-05-29 14:10:28.411521,0.1087231,0.0499979,0.005435927
261,13500,-40500,2024-05-29 14:10:28.593782,0.1087466,0.04999791,0.005437104
262,13500,-40500,2024-05-29 14:10:28.784884,0.1087298,0.0499979,0.005436262
263,13500,-40500,2024-05-29 14:10:28.967139,0.1087348,0.04999792,0.005436516
264,13500,-40500,2024-05-29 14:10:29.156540,0.1087567,0.0499979,0.005437607
265,13500,-40500,2024-05-29 14:10:29.338284,0.1087248,0.04999792,0.005436013
266,13500,-40500,2024-05-29 14:10:29.528786,0.1087316,0.04999786,0.005436345
267,13500,-40500,2024-05-29 14:10:29.711763,0.1087634,0.04999796,0.005437946
268,13500,-40500,2024-05-29 14:10:29.900778,0.1087416,0.04999788,0.00543685
269,13500,-40500,2024-05-29 14:10:30.083150,0.1087633,0.04999796,0.005437945
270,18000,-40500,2024-05-29 14:10:31.051808,0.1012913,0.04999793,0.005064354
271,18000,-40500,2024-05-29 14:10:31.243199,0.1012964,0.04999788,0.005064607
272,18000,-40500,2024-05-29 14:10:31.423953,0.101293,0.04999792,0.00506444
273,18000,-40500,2024-05-29 14:10:31.617072,0.1013198,0.04999797,0.005065784
274,18000,-40500,2024-05-29 14:10:31.798317,0.1012712,0.04999785,0.005063345
275,18000,-40500,2024-05-29 14:10:31.989250,0.1013435,0.04999789,0.005066962
276,18000,-40500,2024-05-29 14:10:32.170265,0.1012912,0.04999797,0.005064356
277,18000,-40500,2024-05-29 14:10:32.360086,0.1013149,0.04999791,0.005065531
278,18000,-40500,2024-05-29 14:10:32.541107,0.1013183,0.04999788,0.005065699
279,18000,-40500,2024-05-29 14:10:32.733772,0.1013334,0.04999791,0.005066456
280,18000,-40500,2024-05-29 14:10:33.354564,0.1012442,0.04999794,0.005062
281,18000,-40500,2024-05-29 14:10:33.536241,0.1012224,0.04999787,0.005060906
282,18000,-40500,2024-05-29 14:10:33.725412,0.1012392,0.04999792,0.005061748
283,18000,-40500,2024-05-29 14:10:33.908277,0.1012391,0.04999795,0.005061747
284,18000,-40500,2024-05-29 14:10:34.096781,0.1012325,0.04999788,0.005061411
285,18000,-40500,2024-05-29 14:10:34.277960,0.1012476,0.04999791,0.005062167
286,18000,-40500,2024-05-29 14:10:34.467840,0.1012073,0.04999784,0.005060148
287,18000,-40500,2024-05-29 14:10:34.648999,0.1012341,0.04999792,0.005061496
288,18000,-40500,2024-05-29 14:10:34.838858,0.1012544,0.04999791,0.005062506
289,18000,-40500,2024-05-29 14:10:35.021144,0.1012862,0.04999793,0.005064103
290,18000,-40500,2024-05-29 14:10:35.640772,0.1011636,0.04999788,0.005057964
291,18000,-40500,2024-05-29 14:10:35.822774,0.1011769,0.04999794,0.005058636
292,18000,-40500,2024-05-29 14:10:36.013137,0.1012022,0.04999792,0.005059897
293,18000,-40500,2024-05-29 14:10:36.194379,0.1011972,0.0499979,0.005059646
294,18000,-40500,2024-05-29 14:10:36.384265,0.1011989,0.0499979,0.00505973
295,18000,-40500,2024-05-29 14:10:36.565654,0.1012072,0.04999793,0.00506015
296,18000,-40500,2024-05-29 14:10:36.755836,0.1011602,0.04999787,0.005057796
297,18000,-40500,2024-05-29 14:10:36.937078,0.1012039,0.04999791,0.005059983
298,18000,-40500,2024-05-29 14:10:37.127351,0.1012023,0.04999788,0.005059899
299,18000,-40500,2024-05-29 14:10:37.309244,0.1011921,0.04999794,0.005059395
300,22500,-40500,2024-05-29 14:10:38.277729,0.09633858,0.04999789,0.004816726
301,22500,-40500,2024-05-29 14:10:38.468753,0.09636711,0.04999791,0.004818154
302,22500,-40500,2024-05-29 14:10:38.650760,0.09634349,0.04999794,0.004816975
303,22500,-40500,2024-05-29 14:10:38.840537,0.09635527,0.04999794,0.004817565
304,22500,-40500,2024-05-29 14:10:39.022888,0.09634696,0.04999788,0.004817144
305,22500,-40500,2024-05-29 14:10:39.213721,0.09637716,0.04999791,0.004818657
306,22500,-40500,2024-05-29 14:10:39.395814,0.09631678,0.04999783,0.004815629
307,22500,-40500,2024-05-29 14:10:39.586642,0.09634189,0.04999789,0.004816891
308,22500,-40500,2024-05-29 14:10:39.768962,0.09635533,0.04999791,0.004817565
309,22500,-40500,2024-05-29 14:10:39.960643,0.09637035,0.04999797,0.004818323
310,22500,-40500,2024-05-29 14:10:40.582709,0.09625272,0.0499979,0.004812434
311,22500,-40500,2024-05-29 14:10:40.765041,0.09626112,0.04999791,0.004812855
312,22500,-40500,2024-05-29 14:10:40.954819,0.09624433,0.04999791,0.004812015
313,22500,-40500,2024-05-29 14:10:41.136785,0.09625792,0.04999788,0.004812692
314,22500,-40500,2024-05-29 14:10:41.326962,0.09623763,0.0499979,0.004811679
315,22500,-40500,2024-05-29 14:10:41.508618,0.09626786,0.04999793,0.004813193
316,22500,-40500,2024-05-29 14:10:41.698385,0.09629308,0.04999794,0.004814456
317,22500,-40500,2024-05-29 14:10:41.880943,0.0962662,0.04999791,0.004813109
318,22500,-40500,2024-05-29 14:10:42.070765,0.09627462,0.0499979,0.004813529
319,22500,-40500,2024-05-29 14:10:42.261790,0.09629149,0.04999786,0.004814368
320,22500,-40500,2024-05-29 14:10:42.883777,0.09632675,0.04999791,0.004816137
321,22500,-40500,2024-05-29 14:10:43.065948,0.09634697,0.04999787,0.004817144
322,22500,-40500,2024-05-29 14:10:43.255682,0.09638063,0.04999786,0.004818826
